date,shift,hour,hourtime,trucks,truck_class,digger,digger_class,pit,material_type,std_material_tonnage,std_material_volume,actual_tonnage_payload,distance_empty_meter,distance_loaded_meter,traveling_time_seconds,waiting_time_seconds,spotting_time_seconds,loading_time_seconds,hauling_time_seconds,queued_time_seconds,backing_time_seconds,tipping_time_seconds,shovel_hang_time_seconds
6/25/2020,Day,9,9:40 AM,RD0048,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,158.7,1425,1412,148,74,12,116,256,1,33,34,0
6/25/2020,Day,9,9:40 AM,RD0012,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,147.6,2548,2659,292,15,25,147,516,0,33,34,140
6/25/2020,Day,15,3:40 PM,RD0053,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,142.9,1412,1412,187,107,11,105,264,5,28,30,0
6/25/2020,Day,9,9:40 AM,RD0030,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,156.3,2800,3164,286,43,16,97,507,0,33,34,0
6/25/2020,Day,9,9:40 AM,RD0018,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,158,2800,2800,262,2,14,100,420,6,27,33,16
6/25/2020,Day,9,9:40 AM,RD0013,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,149.7,2835,3126,277,1,15,91,481,0,30,33,22
6/25/2020,Day,9,9:40 AM,RD0005,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,135.9,3199,2835,315,46,21,99,477,3,26,31,0
6/25/2020,Day,9,9:40 AM,RD0015,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,151.1,2397,2373,338,215,17,117,515,2,24,30,0
6/25/2020,Day,9,9:40 AM,RD0085,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,147.4,1409,1561,290,3,13,146,385,2,0,37,90
6/25/2020,Day,9,9:40 AM,RD0024,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,149.5,2388,2388,574,6,8,166,544,11,41,38,138
6/25/2020,Day,9,9:40 AM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,216.4,1267,1267,207,4,13,120,169,6,27,32,23
6/25/2020,Day,9,9:40 AM,RD0019,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,167.2,2786,2786,319,36,39,190,590,1,27,28,115
6/25/2020,Day,9,9:40 AM,RD0001,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,157.5,2920,2920,308,106,3,190,700,0,30,38,0
6/25/2020,Day,9,9:40 AM,RD0091,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,151.3,4177,4177,673,11,0,97,1497,0,0,70,69
6/25/2020,Day,9,9:40 AM,RD0057,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,154.8,2507,2507,270,307,16,109,534,1,25,31,0
6/25/2020,Day,10,10:40 AM,RD0029,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,155.9,1412,1412,155,67,33,97,253,5,33,31,0
6/25/2020,Day,9,9:40 AM,RD0045,CAT789,EX010,H5500,Pit-C,Waste,205,81,206.9,3705,1285,561,3,14,111,195,0,31,17,74
6/25/2020,Day,9,9:40 AM,RD0074,CAT789,EX017,H3600,Pit-B,Waste,205,81,188.9,2305,2305,250,2,17,138,479,6,33,34,160
6/25/2020,Day,9,9:40 AM,RD0043,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,162.1,2923,2789,340,2,16,149,583,4,31,29,70
6/25/2020,Day,9,9:40 AM,RD0069,CAT789,EX017,H3600,Pit-B,Waste,205,81,177,2305,2301,358,16,12,123,448,2,38,40,0
6/25/2020,Night,22,10:40 PM,RD0017,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,155.8,2664,2776,390,2,16,94,567,0,31,34,315
6/25/2020,Night,22,10:40 PM,RD0067,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,156.6,1239,1329,203,8,5,226,265,0,31,30,68
6/25/2020,Night,22,10:40 PM,RD0029,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,162.8,1455,1455,139,108,17,135,256,2,40,30,0
6/25/2020,Night,22,10:40 PM,RD0034,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,150.1,1346,1346,223,4,9,102,260,1,33,20,23
6/25/2020,Night,21,9:40 PM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,212.4,1032,3754,342,2,16,88,710,2,30,34,20
6/25/2020,Night,22,10:40 PM,RD0063,CAT789,EX010,H5500,Pit-C,Waste,205,81,190.2,3754,1764,480,120,10,112,208,2,42,36,0
6/25/2020,Night,22,10:40 PM,RD0023,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,154.3,1239,1577,204,4,8,279,385,0,28,31,20
6/25/2020,Night,22,10:40 PM,RD0062,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,162.7,2130,2130,174,3,7,131,490,4,29,32,115
6/25/2020,Night,22,10:40 PM,RD0045,CAT789,EX010,H5500,Pit-C,Waste,205,81,184.6,3754,1500,571,58,14,99,208,0,43,27,0
6/25/2020,Night,22,10:40 PM,RD0042,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,154.7,2130,2130,237,2,11,124,497,2,31,40,88
6/25/2020,Night,22,10:40 PM,RD0039,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,142.1,2776,2776,411,192,47,62,519,0,23,41,0
6/25/2020,Night,22,10:40 PM,RD0069,CAT789,EX015,H5500,Pit-C,Waste,205,81,195.7,3878,3775,481,53,26,104,676,3,36,33,0
6/25/2020,Night,22,10:40 PM,RD0064,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,155.8,1332,1516,206,212,43,231,367,0,46,34,0
6/25/2020,Night,22,10:40 PM,RD0083,CAT789,EX015,H5500,Pit-C,Waste,205,81,211,1431,3775,243,4,12,57,725,4,30,35,42
6/25/2020,Night,22,10:40 PM,RD0085,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,147.4,2626,2703,385,103,13,109,556,1,30,32,0
6/25/2020,Night,22,10:40 PM,RD0019,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,140.2,3436,3302,472,1,1,116,722,0,31,39,256
6/25/2020,Night,22,10:40 PM,RD0037,CAT789,EX015,H5500,Pit-C,Waste,205,81,192.6,3775,3775,636,1,12,59,668,1,21,32,0
6/25/2020,Night,22,10:40 PM,RD0027,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,135.2,3197,3325,495,61,1,110,611,11,32,27,0
6/25/2020,Night,22,10:40 PM,RD0067,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,146,1239,1329,206,3,8,274,278,0,31,32,196
6/25/2020,Night,21,9:40 PM,RD0070,CAT 777E,EX021,R984,Pit-B,Coal,107,79.26,107,8716,9810,1049,5,109,565,1325,348,0,1,0
6/25/2020,Night,22,10:40 PM,RD0094,CAT789,EX010,H5500,Pit-C,Waste,205,81,190.5,3887,1339,561,2,14,106,274,1,0,36,197
6/25/2020,Night,22,10:40 PM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,107.859,1538,1641,304,162,0,129,376,4,1,23,0
6/25/2020,Night,22,10:40 PM,RD0091,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,156.9,2130,2130,257,3,12,133,514,2,31,32,175
6/25/2020,Night,22,10:40 PM,RD0052,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,148,2642,2642,280,13,16,125,530,3,26,38,0
6/25/2020,Night,22,10:40 PM,RD0060,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,152.4,2776,2643,437,180,17,97,547,1,28,28,0
6/25/2020,Night,22,10:40 PM,RD0086,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,163.8,1346,1346,215,4,17,104,217,6,29,32,30
6/25/2020,Night,22,10:40 PM,RD0036,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,160.2,3022,2374,329,107,18,186,659,2,30,27,94
6/25/2020,Night,22,10:40 PM,RD0090,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,148.8,2689,2642,465,37,0,69,525,4,22,35,93
6/25/2020,Night,22,10:40 PM,RD0038,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,172.6,2783,2702,336,173,1,96,588,2,28,32,0
6/25/2020,Night,22,10:40 PM,RD0006,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,136.3,2893,2840,292,184,18,106,448,8,29,30,0
6/25/2020,Night,22,10:40 PM,RD0001,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,160,2671,2403,412,5,47,176,581,2,29,36,80
6/25/2020,Night,22,10:40 PM,RD0031,CAT789,EX010,H5500,Pit-C,Waste,205,81,190.8,3754,1500,423,24,12,99,206,1,31,38,32
6/25/2020,Night,22,10:40 PM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,165.7,3022,2374,296,30,14,203,577,3,34,21,126
6/25/2020,Night,22,10:40 PM,RD0009,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,157.8,2642,2642,373,182,17,95,575,3,30,37,0
6/25/2020,Night,22,10:40 PM,RD0033,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,165.4,1455,1455,171,77,14,155,267,4,46,32,72
6/25/2020,Night,22,10:40 PM,RD0084,CAT789,EX015,H5500,Pit-C,Waste,205,81,204.3,1431,3775,204,134,16,87,725,2,27,33,0
6/25/2020,Night,21,9:40 PM,RD0108,CAT777D-COAL,EX023,R984,Pit-A,Coal,107,79.26,100.314,24293,23457,2668,42,0,620,2977,1,2,25,193
6/25/2020,Night,22,10:40 PM,RD0007,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,156.7,3092,3039,331,5,13,86,472,0,29,29,177
6/25/2020,Night,22,10:40 PM,RD0025,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,161,1346,1346,189,29,16,101,233,4,40,26,75
6/25/2020,Night,22,10:40 PM,RD0057,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,161.9,2703,2703,385,6,16,97,561,1,29,33,14
6/25/2020,Night,21,9:40 PM,RD0113,CAT777D-COAL,EX019,R984,Pit-A,Coal,107,79.26,107,23618,24737,2572,91,10,374,3736,2,0,120,0
6/25/2020,Night,22,10:40 PM,RD0075,CAT789,EX010,H5500,Pit-C,Waste,205,81,172,3728,1500,457,75,15,121,298,0,40,30,0
6/25/2020,Night,22,10:40 PM,RD0024,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,176.4,2393,2527,217,3,15,185,598,6,27,31,333
6/25/2020,Night,22,10:40 PM,RD0059,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,136.8,3160,3160,304,103,11,100,478,14,30,28,0
6/25/2020,Night,22,10:40 PM,RD0046,CAT789,EX015,H5500,Pit-C,Waste,205,81,227.9,3887,3775,501,9,6,101,775,1,36,29,27
6/25/2020,Night,22,10:40 PM,RD0062,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,145.2,2130,2130,306,5,13,115,499,5,29,46,261
6/25/2020,Night,22,10:40 PM,RD0069,CAT789,EX010,H5500,Pit-C,Waste,205,81,185.3,3887,1571,433,40,12,111,296,0,27,35,5
6/25/2020,Night,22,10:40 PM,RD0089,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,159.4,2636,2569,384,12,13,86,547,1,30,30,68
6/25/2020,Night,22,10:40 PM,RD0104,CAT789,EX017,H3600,Pit-B,Waste,205,81,187.6,2702,2702,323,2,17,114,472,4,35,37,215
6/25/2020,Night,28,4:40 AM,RD0021,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,166,3046,3046,375,165,18,99,562,6,29,28,0
6/25/2020,Night,22,10:40 PM,RD0053,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,141.6,1455,1455,177,52,16,144,280,3,41,28,0
6/25/2020,Night,22,10:40 PM,RD0026,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,163.3,2703,2703,349,125,15,97,588,0,27,28,0
6/25/2020,Night,21,9:40 PM,RD0121,CAT777D-COAL,EX022,R984,Pit-C,Coal,107,79.26,129.495,14522,24469,2171,1,2,393,3055,5,0,22,39
6/25/2020,Night,22,10:40 PM,RD0077,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,132.5,2836,2702,585,110,13,86,490,2,33,27,0
6/25/2020,Night,22,10:40 PM,RD0029,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,133.3,1455,1455,129,24,16,106,234,4,36,38,0
6/25/2020,Night,22,10:40 PM,RD0020,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,142.2,2664,2642,437,11,2,105,538,5,30,41,42
6/25/2020,Night,22,10:40 PM,RD0095,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,135.6,3470,3302,797,148,22,104,731,2,37,37,0
6/25/2020,Night,22,10:40 PM,RD0074,CAT789,EX015,H5500,Pit-C,Waste,205,81,199.1,1472,3775,260,8,14,96,761,3,38,35,55
6/25/2020,Night,21,9:40 PM,RD0117,CAT777D-COAL,EX023,R984,Pit-A,Coal,107,79.26,85.6773,23343,23659,2488,62,0,669,2774,7,1,19,163
6/25/2020,Night,22,10:40 PM,RD0058,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,133.1,8779,2375,1410,172,0,116,516,3,19,32,0
6/25/2020,Night,22,10:40 PM,RD0014,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,141.3,2961,3160,343,188,45,82,527,24,26,32,0
6/25/2020,Night,21,9:40 PM,RD0122,CAT 777E,EX024,R984,Pit-A,Coal,107,79.26,95.4,23295,23823,278,39,3,426,3279,146,1,1,457
6/25/2020,Night,22,10:40 PM,RD0123,CAT 777E,EX021,R984,Pit-B,Coal,107,79.26,19.4,9231,9034,1425,109,66,652,1474,175,1,1,0
6/25/2020,Night,22,10:40 PM,RD0002,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,137.9,1346,1346,200,38,12,100,195,3,26,26,0
6/25/2020,Night,22,10:40 PM,RD0063,CAT789,EX010,H5500,Pit-C,Waste,205,81,197.9,1410,1339,214,132,16,110,250,0,1,39,0
6/25/2020,Night,22,10:40 PM,RD0025,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,158,1346,1346,207,2,17,106,199,3,38,32,134
6/25/2020,Night,22,10:40 PM,RD0018,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,151.7,3039,3039,320,244,17,66,438,8,32,26,0
6/25/2020,Night,22,10:40 PM,RD0041,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,153.4,2840,3041,349,2,11,95,532,3,30,28,110
6/25/2020,Night,22,10:40 PM,RD0093,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,139.9,2363,2229,267,94,43,270,506,0,28,30,0
6/25/2020,Night,23,11:40 PM,RD0042,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,164.3,2130,2130,248,14,9,138,530,4,30,31,168
6/25/2020,Night,22,10:40 PM,RD0022,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,146.7,2798,2643,437,109,46,69,544,5,23,49,0
6/25/2020,Night,22,10:40 PM,RD0023,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,151.7,1516,1619,209,178,31,286,318,0,34,30,0
6/25/2020,Night,22,10:40 PM,RD0005,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,134,3068,3325,443,234,11,92,593,0,28,26,0
6/25/2020,Night,22,10:40 PM,RD0086,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,149,1346,1346,218,3,13,102,196,1,39,28,22
6/25/2020,Night,22,10:40 PM,RD0004,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,150.2,2569,2569,377,6,12,97,564,5,30,38,163
6/25/2020,Night,22,10:40 PM,RD0055,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,158.9,1461,1455,258,190,16,189,262,0,36,30,0
6/25/2020,Night,22,10:40 PM,RD0030,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,137.7,3121,3160,361,347,18,108,555,24,34,29,0
6/25/2020,Night,22,10:40 PM,RD0047,CAT789,EX015,H5500,Pit-C,Waste,205,81,226.7,3616,3775,496,2,16,93,734,3,32,38,22
6/25/2020,Night,22,10:40 PM,RD0065,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,132.5,3436,3436,405,38,18,110,674,3,23,24,0
6/25/2020,Night,22,10:40 PM,RD0032,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,138.8,3204,3039,314,40,12,101,480,21,29,26,0
6/25/2020,Night,22,10:40 PM,RD0053,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,157.3,1455,1455,146,45,17,105,260,3,28,26,0
6/25/2020,Night,22,10:40 PM,RD0025,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,138.9,1346,1346,186,86,14,105,209,5,33,33,0
6/25/2020,Night,22,10:40 PM,RD0008,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,159.5,3436,1767,663,101,14,140,685,2,29,26,0
6/25/2020,Night,22,10:40 PM,RD0034,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,140.8,1346,1346,211,20,13,98,232,2,33,20,130
6/25/2020,Night,22,10:40 PM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,207.8,1360,3775,199,27,15,87,687,2,34,31,42
6/25/2020,Night,21,9:40 PM,RD0124,CAT777D-COAL,EX022,R984,Pit-C,Coal,107,79.26,107,24778,24937,1776,4,19,401,3322,15,0,7,0
6/25/2020,Night,22,10:40 PM,RD0060,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,150.2,2636,2569,384,12,13,98,580,7,35,33,39
6/25/2020,Night,22,10:40 PM,RD0012,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,142.7,3436,2888,542,19,15,124,712,1,35,40,0
6/25/2020,Night,22,10:40 PM,RD0082,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,128.9,2130,2130,350,128,13,110,512,5,29,30,0
6/25/2020,Night,22,10:40 PM,RD0057,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,144.7,2703,2569,396,76,17,88,564,7,33,38,0
6/25/2020,Night,22,10:40 PM,RD0104,CAT789,EX017,H3600,Pit-B,Waste,205,81,188.4,2702,2702,326,2,14,177,453,6,35,39,84
6/25/2020,Night,22,10:40 PM,RD0040,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1538,1538,322,122,0,111,418,5,11,105,164
6/25/2020,Night,23,11:40 PM,RD0027,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,131.3,3160,2961,355,1,13,99,502,6,28,31,119
6/25/2020,Night,22,10:40 PM,RD0101,CAT777D-COAL,EX021,R984,Pit-B,Coal,107,79.26,107,8716,8716,1166,53,15,537,1381,170,1,1,64
6/25/2020,Night,22,10:40 PM,RD0044,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,162.8,2751,2447,255,112,16,191,595,3,28,33,0
6/25/2020,Night,22,10:40 PM,RD0032,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,136.7,3160,3325,316,109,11,101,605,14,32,28,0
6/25/2020,Night,21,9:40 PM,RD0125,CAT 777E,EX022,R984,Pit-C,Coal,107,79.26,103.1,19805,24633,2163,33,13,389,3294,0,1,2,0
6/25/2020,Night,22,10:40 PM,RD0037,CAT789,EX010,H5500,Pit-C,Waste,205,81,185.1,3887,1632,447,112,15,112,200,28,26,28,0
6/25/2020,Night,22,10:40 PM,RD0028,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,163.4,2375,2375,1671,8,37,86,544,3,23,33,0
6/25/2020,Night,22,10:40 PM,RD0015,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,129.4,3302,1213,508,17,1,114,703,0,36,26,217
6/25/2020,Night,22,10:40 PM,RD0049,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,153.4,8744,2375,2807,89,14,118,501,5,48,36,0
6/25/2020,Night,22,10:40 PM,RD0017,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,153.8,3436,1079,740,14,15,148,688,2,44,28,0
6/25/2020,Night,22,10:40 PM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,109.041,1538,1641,264,346,0,134,355,5,23,27,0
6/25/2020,Night,22,10:40 PM,RD0009,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,154.4,2569,2569,393,60,18,95,578,4,34,36,0
6/25/2020,Night,21,9:40 PM,RD0118,CAT777D-COAL,EX024,R984,Pit-A,Coal,107,79.26,105.859,22840,22715,273,66,9,494,3620,0,0,14,0
6/25/2020,Night,22,10:40 PM,RD0021,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,149.5,3160,3325,464,158,20,94,608,0,28,25,0
6/25/2020,Night,22,10:40 PM,RD0051,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,164.7,2375,2375,315,124,13,121,566,5,38,28,0
6/25/2020,Night,22,10:40 PM,RD0056,CAT789,EX017,H3600,Pit-B,Waste,205,81,179.9,2702,2702,261,89,12,122,435,4,25,35,0
6/25/2020,Night,22,10:40 PM,RD0031,CAT789,EX010,H5500,Pit-C,Waste,205,81,190.3,3831,1632,434,3,10,116,222,6,38,42,29
6/25/2020,Night,22,10:40 PM,RD0013,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,157.7,2840,3039,333,3,41,59,509,21,34,29,226
6/25/2020,Night,22,10:40 PM,RD0033,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,156.2,1455,1455,158,12,14,110,240,2,35,33,0
6/25/2020,Night,22,10:40 PM,RD0071,CAT789,EX017,H3600,Pit-B,Waste,205,81,227.1,2710,2702,513,7,6,142,465,1,34,32,27
6/25/2020,Night,22,10:40 PM,RD0006,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,151.7,2840,3039,270,92,47,70,476,16,28,32,0
6/25/2020,Night,22,10:40 PM,RD0067,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,154.5,1239,1329,199,169,17,339,313,0,40,27,0
6/25/2020,Night,22,10:40 PM,RD0090,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,162.1,2642,2776,341,36,15,134,571,0,28,30,15
6/25/2020,Night,22,10:40 PM,RD0011,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,161.8,2642,2642,314,75,24,94,546,5,29,44,0
6/25/2020,Night,22,10:40 PM,RD0085,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,158.2,2703,2569,363,4,12,100,555,6,30,42,35
6/25/2020,Night,22,10:40 PM,RD0046,CAT789,EX010,H5500,Pit-C,Waste,205,81,196.3,3754,1632,472,2,10,107,268,0,42,37,48
6/25/2020,Night,22,10:40 PM,RD0084,CAT789,EX010,H5500,Pit-C,Waste,205,81,189.2,3887,1500,416,37,13,120,222,1,34,35,0
6/25/2020,Night,22,10:40 PM,RD0039,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,144.6,2776,2642,389,9,14,101,525,2,30,36,0
6/25/2020,Night,22,10:40 PM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,158.8,2527,2527,292,4,22,177,539,3,32,29,189
6/25/2020,Night,22,10:40 PM,RD0061,CAT789,EX015,H5500,Pit-C,Waste,205,81,198.6,3775,3775,442,130,13,107,664,1,26,33,0
6/25/2020,Night,22,10:40 PM,RD0001,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,159.5,2642,2642,378,60,72,109,565,4,28,47,0
6/25/2020,Night,19,7:40 PM,RD0041,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,141.9,2918,2918,375,11,7,130,507,3,34,38,173
6/25/2020,Night,22,10:40 PM,RD0045,CAT789,EX015,H5500,Pit-C,Waste,205,81,216.6,1441,3775,17,34,16,93,731,0,36,33,0
6/25/2020,Night,22,10:40 PM,RD0019,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,153.5,2569,2703,340,26,21,90,554,0,29,27,0
6/25/2020,Night,22,10:40 PM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,102.314,1538,1538,291,6,9,150,396,4,14,31,118
6/25/2020,Night,22,10:40 PM,RD0043,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,164.1,3436,1767,638,119,14,148,740,4,23,34,0
6/25/2020,Night,22,10:40 PM,RD0033,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,164.6,1455,1455,126,30,16,105,250,4,43,28,0
6/25/2020,Night,22,10:40 PM,RD0067,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,136,1239,1329,194,138,18,210,287,0,41,30,0
6/25/2020,Night,22,10:40 PM,RD0052,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,151.4,2569,2703,297,39,16,90,584,0,29,36,0
6/25/2020,Night,22,10:40 PM,RD0083,CAT789,EX015,H5500,Pit-C,Waste,205,81,209.7,3775,3874,502,5,12,85,755,1,32,38,155
6/25/2020,Night,22,10:40 PM,RD0025,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,142.1,1346,1346,236,129,14,98,206,1,29,33,0
6/25/2020,Night,22,10:40 PM,RD0066,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,161.4,3965,2375,638,4,11,130,537,5,36,25,45
6/25/2020,Night,22,10:40 PM,RD0042,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,128.9,2130,2130,294,32,0,115,502,1,28,36,0
6/25/2020,Night,22,10:40 PM,RD0023,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,177.7,1429,1619,208,148,21,282,332,0,29,36,161
6/25/2020,Night,22,10:40 PM,RD0036,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,128.5,2130,2130,251,61,0,115,498,3,30,62,46
6/25/2020,Night,22,10:40 PM,RD0058,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,159.5,2642,2642,391,2,9,100,490,2,16,29,145
6/25/2020,Night,22,10:40 PM,RD0061,CAT789,EX010,H5500,Pit-C,Waste,205,81,196.4,3887,1632,626,96,13,100,265,40,23,36,0
6/25/2020,Night,22,10:40 PM,RD0065,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,165.8,2776,2642,363,130,11,98,526,5,29,29,0
6/25/2020,Night,22,10:40 PM,RD0093,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,151.9,3302,2185,488,79,21,123,697,4,32,30,0
6/25/2020,Night,22,10:40 PM,RD0014,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,145.3,3039,2840,298,44,19,119,714,3,46,30,0
6/25/2020,Night,22,10:40 PM,RD0084,CAT789,EX010,H5500,Pit-C,Waste,205,81,193.7,1543,1339,221,4,15,119,269,1,0,45,40
6/25/2020,Night,22,10:40 PM,RD0016,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,171,2927,2843,476,0,1,96,591,1,1,30,0
6/25/2020,Night,22,10:40 PM,RD0120,CAT777D-COAL,EX022,R984,Pit-C,Coal,107,79.26,104.677,23690,24538,2806,164,0,338,3039,2,1,26,0
6/25/2020,Night,22,10:40 PM,RD0056,CAT789,EX017,H3600,Pit-B,Waste,205,81,207.5,2702,2702,271,3,11,146,467,1,26,40,38
6/25/2020,Night,22,10:40 PM,RD0022,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,157.1,2375,2375,360,203,43,93,547,3,28,35,0
6/25/2020,Night,22,10:40 PM,RD0005,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,157.9,3428,3039,331,241,12,102,585,21,25,28,0
6/25/2020,Night,22,10:40 PM,RD0080,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,165.7,2393,2502,231,3,30,167,555,5,26,25,27
6/25/2020,Night,22,10:40 PM,RD0077,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,177.1,2393,2527,241,1,19,172,590,3,31,28,83
6/25/2020,Night,22,10:40 PM,RD0089,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,163.9,2642,2642,360,6,6,98,575,4,33,36,23
